event_ID,site,video_date,Visit_Date,Visit_Date,time,number_individuals,individual,individual_ID,trial_day,event_number,activation_number,sound_stimuli,period,proportion_vis,
RDT1_11Feb_3_2,RDT1,2021-02-11,11Feb,11-02-24,03:53,1,220,,8,122,45,Silent,before,0.4,
RDT1_11Feb_4_1,RDT1,2021-02-11,11Feb,11-02-24,04:04,1,221,,8,123,16,Roedeer,before,0.35,
RDT1_11Feb_6_1,RDT1,2021-02-11,11Feb,11-02-24,06:43,1,222,,8,124,21,Human,before,0,
RDT1_11Feb_7_1,RDT1,2021-02-11,11Feb,11-02-24,07:02,1,223,,8,125,18,Dog,before,0.222222222,
RDT1_11Feb_7_2,RDT1,2021-02-11,11Feb,11-02-24,07:17,2,224,,8,126,46,Silent,before,0.4,
RDT1_11Feb_7_2,RDT1,2021-02-11,11Feb,11-02-24,07:17,2,225,,8,126,46,Silent,before,0,
RDT1_11Feb_15_1,RDT1,2021-02-11,11Feb,11-02-24,15:45,1,226,,8,127,18,Novel,before,0.2,
RDT1_11Feb_15_2,RDT1,2021-02-11,11Feb,11-02-24,15:52,2,227,,8,128,47,Silent,before,0,
RDT1_11Feb_15_2,RDT1,2021-02-11,11Feb,11-02-24,15:52,2,228,,8,128,47,Silent,before,0.8,
RDT1_11Feb_16_1,RDT1,2021-02-11,11Feb,11-02-24,16:03,1,229,,8,129,22,Human,before,0.466666667,
RDT1_11Feb_16_2,RDT1,2021-02-11,11Feb,11-02-24,16:11,2,230,,8,130,48,Silent,before,0.1,
RDT1_11Feb_16_2,RDT1,2021-02-11,11Feb,11-02-24,16:11,2,231,,8,130,48,Silent,before,0,
RDT1_11Feb_17_1,RDT1,2021-02-11,11Feb,11-02-24,17:05,3,232,,8,131,19,Dog,before,0,
RDT1_11Feb_17_1,RDT1,2021-02-11,11Feb,11-02-24,17:05,3,233,,8,131,19,Dog,before,0.6,
RDT1_11Feb_17_1,RDT1,2021-02-11,11Feb,11-02-24,17:05,3,234,,8,131,19,Dog,before,0,
RDT1_11Feb_17_2,RDT1,2021-02-11,11Feb,11-02-24,17:13,4,235,,8,132,49,Silent,before,0.2,
RDT1_11Feb_17_2,RDT1,2021-02-11,11Feb,11-02-24,17:13,4,236,,8,132,49,Silent,before,0,
RDT1_11Feb_17_2,RDT1,2021-02-11,11Feb,11-02-24,17:13,4,237,,8,132,49,Silent,before,1,
RDT1_11Feb_17_2,RDT1,2021-02-11,11Feb,11-02-24,17:13,4,238,,8,132,49,Silent,before,NA,
RDT1_11Feb_17_3,RDT1,2021-02-11,11Feb,11-02-24,17:24,2,239,,8,133,23,Human,before,0,
RDT1_11Feb_17_3,RDT1,2021-02-11,11Feb,11-02-24,17:24,2,240,,8,133,23,Human,before,0,
RDT1_11Feb_17_4,RDT1,2021-02-11,11Feb,11-02-24,17:31,2,241,,8,134,50,Silent,before,0,
RDT1_11Feb_17_4,RDT1,2021-02-11,11Feb,11-02-24,17:31,2,242,,8,134,50,Silent,before,0,
RDT1_11Feb_17_5,RDT1,2021-02-11,11Feb,11-02-24,17:49,2,243,,8,135,51,Silent,before,0,
RDT1_11Feb_17_5,RDT1,2021-02-11,11Feb,11-02-24,17:49,2,244,,8,135,51,Silent,before,0,
RDT1_11Feb_17_6,RDT1,2021-02-11,11Feb,11-02-24,17:58,2,245,,8,136,19,Novel,before,1,
RDT1_11Feb_17_6,RDT1,2021-02-11,11Feb,11-02-24,17:58,2,246,,8,136,19,Novel,before,0.6,
RDT1_11Feb_18_1,RDT1,2021-02-11,11Feb,11-02-24,18:05,1,247,,8,137,9,Bird,before,0.05,
RDT1_11Feb_18_2,RDT1,2021-02-11,11Feb,11-02-24,18:11,2,248,,8,138,52,Silent,before,0,
RDT1_11Feb_18_2,RDT1,2021-02-11,11Feb,11-02-24,18:11,2,249,,8,138,52,Silent,before,0.25,
RDT1_11Feb_18_3,RDT1,2021-02-11,11Feb,11-02-24,18:19,2,250,,8,139,20,Novel,before,0.1,
RDT1_11Feb_18_3,RDT1,2021-02-11,11Feb,11-02-24,18:19,2,251,,8,139,20,Novel,before,0.4,
RDT1_11Feb_18_4,RDT1,2021-02-11,11Feb,11-02-24,18:26,1,252,,8,140,53,Silent,before,0,
RDT1_11Feb_18_5,RDT1,2021-02-11,11Feb,11-02-24,18:34,1,253,,8,141,17,Roedeer,before,0.55,
RDT1_11Feb_19_1,RDT1,2021-02-11,11Feb,11-02-24,19:19,1,254,,8,142,54,Silent,before,0.15,
RDT1_11Feb_19_2,RDT1,2021-02-11,11Feb,11-02-24,19:38,1,255,,8,143,24,Human,before,NA,
RDT1_11Feb_20_1,RDT1,2021-02-11,11Feb,11-02-24,20:02,1,256,,8,144,21,Novel,before,0,
RDT1_11Feb_20_2,RDT1,2021-02-11,11Feb,11-02-24,20:13,1,257,,8,145,55,Silent,before,0,
RDT1_11Feb_20_3,RDT1,2021-02-11,11Feb,11-02-24,20:20,1,258,,8,146,25,Human,before,0,
RDT1_11Feb_20_4,RDT1,2021-02-11,11Feb,11-02-24,20:27,2,259,,8,147,56,Silent,before,0,
RDT1_11Feb_20_4,RDT1,2021-02-11,11Feb,11-02-24,20:27,2,260,,8,147,56,Silent,before,0,
RDT1_11Feb_20_5,RDT1,2021-02-11,11Feb,11-02-24,20:35,4,261,,8,148,10,Bird,before,0,
RDT1_11Feb_20_5,RDT1,2021-02-11,11Feb,11-02-24,20:35,4,262,,8,148,10,Bird,before,0.25,
RDT1_11Feb_20_5,RDT1,2021-02-11,11Feb,11-02-24,20:35,4,263,,8,148,10,Bird,before,0.55,
RDT1_11Feb_20_5,RDT1,2021-02-11,11Feb,11-02-24,20:35,4,264,,8,148,10,Bird,before,1,
RDT1_11Feb_20_6,RDT1,2021-02-11,11Feb,11-02-24,20:44,2,265,,8,149,57,Silent,before,0,
RDT1_11Feb_20_6,RDT1,2021-02-11,11Feb,11-02-24,20:44,2,266,,8,149,57,Silent,before,0.1,
RDT1_11Feb_21_1,RDT1,2021-02-11,11Feb,11-02-24,21:07,2,267,,8,150,26,Human,before,0,
RDT1_11Feb_21_1,RDT1,2021-02-11,11Feb,11-02-24,21:07,2,268,,8,150,26,Human,before,NA,
RDT1_11Feb_21_2,RDT1,2021-02-11,11Feb,11-02-24,21:16,1,269,,8,151,58,Silent,before,0,
RDT1_11Feb_21_3,RDT1,2021-02-11,11Feb,11-02-24,21:25,1,270,,8,152,20,Dog,before,0.2,
RDT1_11Feb_21_4,RDT1,2021-02-11,11Feb,11-02-24,21:50,1,271,,8,153,59,Silent,before,1,
RDT1_11Feb_21_5,RDT1,2021-02-11,11Feb,11-02-24,21:57,2,272,,8,154,11,Bird,before,0.35,
RDT1_11Feb_21_5,RDT1,2021-02-11,11Feb,11-02-24,21:57,2,273,,8,154,11,Bird,before,1,
RDT1_11Feb_22_1,RDT1,2021-02-11,11Feb,11-02-24,22:26,2,274,,8,155,21,Dog,before,0.692307692,
RDT1_11Feb_22_1,RDT1,2021-02-11,11Feb,11-02-24,22:26,2,275,,8,155,21,Dog,before,0.45,
RDT1_11Feb_22_2,RDT1,2021-02-11,11Feb,11-02-24,22:35,1,276,,8,156,60,Silent,before,NA,
RDT1_12Feb_2_1,RDT1,2021-02-12,12Feb,12-02-24,02:38,1,277,,9,157,62,Silent,before,NA,
RDT1_12Feb_2_2,RDT1,2021-02-12,12Feb,12-02-24,02:47,1,278,,9,158,22,Novel,before,0.333333333,
RDT1_12Feb_4_1,RDT1,2021-02-12,12Feb,12-02-24,04:20,1,279,,9,159,18,Roedeer,before,0.076923077,
RDT1_12Feb_15_1,RDT1,2021-02-12,12Feb,12-02-24,15:54,1,280,,9,160,23,Novel,before,0,
RDT1_12Feb_16_1,RDT1,2021-02-12,12Feb,12-02-24,16:01,3,281,,9,161,27,Human,before,0.65,
RDT1_12Feb_16_1,RDT1,2021-02-12,12Feb,12-02-24,16:01,3,282,,9,161,27,Human,before,0,
RDT1_12Feb_16_1,RDT1,2021-02-12,12Feb,12-02-24,16:01,3,283,,9,161,27,Human,before,0,
RDT1_12Feb_16_2,RDT1,2021-02-12,12Feb,12-02-24,16:08,3,284,,9,162,62,Silent,before,0,
RDT1_12Feb_16_2,RDT1,2021-02-12,12Feb,12-02-24,16:08,3,285,,9,162,62,Silent,before,0,
RDT1_12Feb_16_2,RDT1,2021-02-12,12Feb,12-02-24,16:08,3,286,,9,162,62,Silent,before,NA,
RDT1_12Feb_16_3,RDT1,2021-02-12,12Feb,12-02-24,16:16,1,287,,9,163,24,Novel,before,NA,
RDT1_12Feb_16_4,RDT1,2021-02-12,12Feb,12-02-24,16:36,3,288,,9,164,63,Silent,before,0,
RDT1_12Feb_16_4,RDT1,2021-02-12,12Feb,12-02-24,16:36,3,289,,9,164,63,Silent,before,0,
RDT1_12Feb_16_4,RDT1,2021-02-12,12Feb,12-02-24,16:36,3,290,,9,164,63,Silent,before,0,
RDT1_12Feb_16_5,RDT1,2021-02-12,12Feb,12-02-24,16:58,4,291,,9,165,22,Dog,before,0,
RDT1_12Feb_16_5,RDT1,2021-02-12,12Feb,12-02-24,16:58,4,292,,9,165,22,Dog,before,0,
RDT1_12Feb_16_5,RDT1,2021-02-12,12Feb,12-02-24,16:58,4,293,,9,165,22,Dog,before,0.15,
RDT1_12Feb_16_5,RDT1,2021-02-12,12Feb,12-02-24,16:58,4,294,,9,165,22,Dog,before,0.35,
RDT1_12Feb_17_1,RDT1,2021-02-12,12Feb,12-02-24,17:04,1,295,,9,166,23,Dog,before,0,
RDT1_12Feb_17_2,RDT1,2021-02-12,12Feb,12-02-24,17:22,1,296,,9,167,64,Silent,before,0.2,
RDT1_12Feb_17_3,RDT1,2021-02-12,12Feb,12-02-24,17:28,2,297,,9,168,28,Human,before,0.3,
RDT1_12Feb_17_3,RDT1,2021-02-12,12Feb,12-02-24,17:28,2,298,,9,168,28,Human,before,0,
RDT1_12Feb_17_4,RDT1,2021-02-12,12Feb,12-02-24,17:37,1,299,,9,169,65,Silent,before,0,
RDT1_12Feb_17_5,RDT1,2021-02-12,12Feb,12-02-24,17:59,1,300,,9,170,19,Roedeer,before,0.85,
RDT1_12Feb_18_1,RDT1,2021-02-12,12Feb,12-02-24,18:17,1,301,,9,171,12,Bird,before,0.2,
RDT1_12Feb_18_2,RDT1,2021-02-12,12Feb,12-02-24,18:43,1,302,,9,172,66,Silent,before,0.25,
RDT1_12Feb_19_1,RDT1,2021-02-12,12Feb,12-02-24,19:25,1,303,,9,173,67,Silent,before,0.35,
RDT1_12Feb_19_2,RDT1,2021-02-12,12Feb,12-02-24,19:46,2,304,,9,174,29,Human,before,0.35,
RDT1_12Feb_19_2,RDT1,2021-02-12,12Feb,12-02-24,19:46,2,305,,9,174,29,Human,before,0,
RDT1_12Feb_19_3,RDT1,2021-02-12,12Feb,12-02-24,19:53,3,306,,9,175,68,Silent,before,0.35,
RDT1_12Feb_19_3,RDT1,2021-02-12,12Feb,12-02-24,19:53,3,307,,9,175,68,Silent,before,0,
RDT1_12Feb_19_3,RDT1,2021-02-12,12Feb,12-02-24,19:53,3,308,,9,175,68,Silent,before,0.833333333,
RDT1_12Feb_20_1,RDT1,2021-02-12,12Feb,12-02-24,20:25,1,309,,9,176,69,Silent,before,0.4,
RDT1_12Feb_20_2,RDT1,2021-02-12,12Feb,12-02-24,20:31,1,310,,9,177,30,Human,before,0.5,
RDT1_12Feb_20_3,RDT1,2021-02-12,12Feb,12-02-24,20:47,1,311,,9,178,70,Silent,before,0.4,
RDT1_12Feb_21_1,RDT1,2021-02-12,12Feb,12-02-24,21:10,2,312,,9,179,71,Silent,before,0,
RDT1_12Feb_21_1,RDT1,2021-02-12,12Feb,12-02-24,21:10,2,313,,9,179,71,Silent,before,0,
RDT1_12Feb_21_2,RDT1,2021-02-12,12Feb,12-02-24,21:18,2,314,,9,180,24,Dog,before,0,
RDT1_12Feb_21_2,RDT1,2021-02-12,12Feb,12-02-24,21:18,2,315,,9,180,24,Dog,before,0,
RDT1_12Feb_21_3,RDT1,2021-02-12,12Feb,12-02-24,21:25,2,316,,9,181,72,Silent,before,0,
RDT1_12Feb_21_3,RDT1,2021-02-12,12Feb,12-02-24,21:25,2,317,,9,181,72,Silent,before,0,
RDT1_12Feb_21_4,RDT1,2021-02-12,12Feb,12-02-24,21:31,2,318,,9,182,20,Roedeer,before,0,
RDT1_12Feb_21_4,RDT1,2021-02-12,12Feb,12-02-24,21:31,2,319,,9,182,20,Roedeer,before,0,
RDT1_12Feb_21_5,RDT1,2021-02-12,12Feb,12-02-24,21:38,2,320,,9,183,73,Silent,before,0,
RDT1_12Feb_21_5,RDT1,2021-02-12,12Feb,12-02-24,21:38,2,321,,9,183,73,Silent,before,0.25,
RDT1_12Feb_21_6,RDT1,2021-02-12,12Feb,12-02-24,21:46,1,322,,9,184,13,Bird,before,0,
RDT1_12Feb_21_7,RDT1,2021-02-12,12Feb,12-02-24,21:56,1,323,,9,185,74,Silent,before,0.1,
RDT1_12Feb_22_1,RDT1,2021-02-12,12Feb,12-02-24,22:37,3,324,,9,186,31,Human,before,0,
RDT1_12Feb_22_1,RDT1,2021-02-12,12Feb,12-02-24,22:37,3,325,,9,186,31,Human,before,0,
RDT1_12Feb_22_1,RDT1,2021-02-12,12Feb,12-02-24,22:37,3,326,,9,186,31,Human,before,0.3,
RDT1_12Feb_22_2,RDT1,2021-02-12,12Feb,12-02-24,22:44,4,327,,9,187,75,Silent,before,1,
RDT1_12Feb_22_2,RDT1,2021-02-12,12Feb,12-02-24,22:44,4,328,,9,187,75,Silent,before,0,
RDT1_12Feb_22_2,RDT1,2021-02-12,12Feb,12-02-24,22:44,4,329,,9,187,75,Silent,before,NA,
RDT1_12Feb_22_2,RDT1,2021-02-12,12Feb,12-02-24,22:44,4,330,,9,187,75,Silent,before,0.4,
RDT1_12Feb_22_3,RDT1,2021-02-12,12Feb,12-02-24,22:52,4,331,,9,188,21,Roedeer,before,0,
RDT1_12Feb_22_3,RDT1,2021-02-12,12Feb,12-02-24,22:52,4,332,,9,188,21,Roedeer,before,0,
RDT1_12Feb_22_3,RDT1,2021-02-12,12Feb,12-02-24,22:52,4,333,,9,188,21,Roedeer,before,0,
RDT1_12Feb_22_3,RDT1,2021-02-12,12Feb,12-02-24,22:52,4,334,,9,188,21,Roedeer,before,0,
RDT1_12Feb_23_1,RDT1,2021-02-12,12Feb,12-02-24,23:05,2,335,,9,189,14,Bird,before,1,
RDT1_12Feb_23_1,RDT1,2021-02-12,12Feb,12-02-24,23:05,2,336,,9,189,14,Bird,before,0.7,
RDT1_12Feb_23_2,RDT1,2021-02-12,12Feb,12-02-24,23:11,2,337,,9,190,76,Silent,before,0.25,
RDT1_12Feb_23_2,RDT1,2021-02-12,12Feb,12-02-24,23:11,2,338,,9,190,76,Silent,before,0,
RDT1_12Feb_23_3,RDT1,2021-02-12,12Feb,12-02-24,23:17,2,339,,9,191,25,Dog,before,0.35,
RDT1_12Feb_23_3,RDT1,2021-02-12,12Feb,12-02-24,23:17,2,340,,9,191,25,Dog,before,0.85,
RDT1_12Feb_23_4,RDT1,2021-02-12,12Feb,12-02-24,23:32,1,341,,9,192,32,Human,before,0.55,
RDT1_12Feb_23_5,RDT1,2021-02-12,12Feb,12-02-24,23:38,2,342,,9,193,77,Silent,before,0.5,
RDT1_12Feb_23_5,RDT1,2021-02-12,12Feb,12-02-24,23:38,2,343,,9,193,77,Silent,before,0,
RDT1_12Feb_23_6,RDT1,2021-02-12,12Feb,12-02-24,23:44,2,344,,9,194,22,Roedeer,before,1,
RDT1_12Feb_23_6,RDT1,2021-02-12,12Feb,12-02-24,23:44,2,345,,9,194,22,Roedeer,before,0.35,
RDT1_12Feb_23_7,RDT1,2021-02-12,12Feb,12-02-24,23:51,2,346,,9,195,78,Silent,before,0.45,
RDT1_12Feb_23_7,RDT1,2021-02-12,12Feb,12-02-24,23:51,2,347,,9,195,78,Silent,before,0,
RDT1_12Feb_23_8,RDT1,2021-02-12,12Feb,12-02-24,23:58,2,348,,9,196,25,Novel,before,0.45,
RDT1_12Feb_23_8,RDT1,2021-02-12,12Feb,12-02-24,23:58,2,349,,9,196,25,Novel,before,0.35,
RDT1_13Feb_0_1,RDT1,2021-02-13,13Feb,13-02-24,00:09,1,350,,10,197,23,Roedeer,before,1,
RDT1_13Feb_0_2,RDT1,2021-02-13,13Feb,13-02-24,00:21,1,351,,10,198,79,Silent,before,0,
RDT1_13Feb_1_1,RDT1,2021-02-13,13Feb,13-02-24,01:02,1,352,,10,199,33,Human,before,1,
RDT1_13Feb_1_2,RDT1,2021-02-13,13Feb,13-02-24,01:08,1,353,,10,200,34,Human,before,0,
RDT1_13Feb_3_1,RDT1,2021-02-13,13Feb,13-02-24,03:30,1,354,,10,201,26,Dog,before,0.9,
RDT1_13Feb_3_2,RDT1,2021-02-13,13Feb,13-02-24,03:36,1,355,,10,202,80,Silent,before,0.25,
RDT1_13Feb_3_3,RDT1,2021-02-13,13Feb,13-02-24,03:43,1,356,,10,203,26,Novel,before,0,
RDT1_13Feb_4_1,RDT1,2021-02-13,13Feb,13-02-24,04:05,2,357,,10,204,24,Roedeer,before,0.5,
RDT1_13Feb_4_1,RDT1,2021-02-13,13Feb,13-02-24,04:05,2,358,,10,204,24,Roedeer,before,0,
RDT1_13Feb_4_2,RDT1,2021-02-13,13Feb,13-02-24,04:11,2,359,,10,205,81,Silent,before,0.4,
RDT1_13Feb_4_2,RDT1,2021-02-13,13Feb,13-02-24,04:11,2,360,,10,205,81,Silent,before,0,
RDT1_13Feb_4_2,RDT1,2021-02-13,13Feb,13-02-24,04:11,2,361,,10,205,81,Silent,before,0,
RDT1_13Feb_4_2,RDT1,2021-02-13,13Feb,13-02-24,04:11,2,362,,10,205,81,Silent,before,0.9,
RDT1_13Feb_4_3,RDT1,2021-02-13,13Feb,13-02-24,04:18,3,363,,10,206,27,Novel,before,0.65,
RDT1_13Feb_4_3,RDT1,2021-02-13,13Feb,13-02-24,04:18,3,364,,10,206,27,Novel,before,0,
RDT1_13Feb_4_3,RDT1,2021-02-13,13Feb,13-02-24,04:18,3,365,,10,206,27,Novel,before,0,
RDT1_13Feb_4_3,RDT1,2021-02-13,13Feb,13-02-24,04:18,3,366,,10,206,27,Novel,before,0.4,
RDT1_13Feb_4_3,RDT1,2021-02-13,13Feb,13-02-24,04:18,3,367,,10,206,27,Novel,before,0.15,
RDT1_13Feb_4_3,RDT1,2021-02-13,13Feb,13-02-24,04:18,3,368,,10,206,27,Novel,before,0,
RDT1_13Feb_4_4,RDT1,2021-02-13,13Feb,13-02-24,04:24,2,369,,10,207,82,Silent,before,0,
RDT1_13Feb_4_4,RDT1,2021-02-13,13Feb,13-02-24,04:24,2,370,,10,207,82,Silent,before,0,
RDT1_13Feb_4_5,RDT1,2021-02-13,13Feb,13-02-24,04:31,2,371,,10,208,15,Bird,before,0.117647059,
RDT1_13Feb_4_5,RDT1,2021-02-13,13Feb,13-02-24,04:31,2,372,,10,208,15,Bird,before,0,
RDT1_13Feb_4_6,RDT1,2021-02-13,13Feb,13-02-24,04:37,2,373,,10,209,83,Silent,before,0,
RDT1_13Feb_4_6,RDT1,2021-02-13,13Feb,13-02-24,04:37,2,374,,10,209,83,Silent,before,0.4,
RDT1_13Feb_4_7,RDT1,2021-02-13,13Feb,13-02-24,04:43,2,375,,10,210,27,Dog,before,0,
RDT1_13Feb_4_7,RDT1,2021-02-13,13Feb,13-02-24,04:43,2,376,,10,210,27,Dog,before,NA,
RDT1_13Feb_4_8,RDT1,2021-02-13,13Feb,13-02-24,04:50,1,377,,10,211,84,Silent,before,0,
RDT1_13Feb_6_1,RDT1,2021-02-13,13Feb,13-02-24,06:31,1,378,,10,212,85,Silent,before,0,
RDT1_13Feb_6_2,RDT1,2021-02-13,13Feb,13-02-24,06:40,2,379,,10,213,16,Bird,before,0,
RDT1_13Feb_6_2,RDT1,2021-02-13,13Feb,13-02-24,06:40,2,380,,10,213,16,Bird,before,0,
RDT1_13Feb_7_1,RDT1,2021-02-13,13Feb,13-02-24,07:13,1,381,,10,214,28,Dog,before,0,
RDT1_13Feb_7_2,RDT1,2021-02-13,13Feb,13-02-24,07:20,1,382,,10,215,86,Silent,before,0.25,
RDT1_13Feb_14_1,RDT1,2021-02-13,13Feb,13-02-24,14:28,1,383,,10,216,29,Dog,before,0,
RDT1_13Feb_15_1,RDT1,2021-02-13,13Feb,13-02-24,15:05,1,384,,10,217,28,Novel,before,0,
RDT1_13Feb_16_1,RDT1,2021-02-13,13Feb,13-02-24,16:04,1,385,,10,218,35,Human,before,0.2,
RDT1_13Feb_16_2,RDT1,2021-02-13,13Feb,13-02-24,16:13,2,386,,10,219,87,Silent,before,0,
RDT1_13Feb_16_2,RDT1,2021-02-13,13Feb,13-02-24,16:13,2,387,,10,219,87,Silent,before,0,
RDT1_13Feb_16_3,RDT1,2021-02-13,13Feb,13-02-24,16:19,2,388,,10,220,29,Novel,before,0,
RDT1_13Feb_16_3,RDT1,2021-02-13,13Feb,13-02-24,16:19,2,389,,10,220,29,Novel,before,0,
RDT1_13Feb_16_4,RDT1,2021-02-13,13Feb,13-02-24,16:27,1,390,,10,221,88,Silent,before,0.35,
RDT1_13Feb_16_5,RDT1,2021-02-13,13Feb,13-02-24,16:35,1,391,,10,222,30,Dog,before,0,
RDT1_13Feb_16_6,RDT1,2021-02-13,13Feb,13-02-24,16:42,1,392,,10,223,89,Silent,before,0,
RDT1_13Feb_17_1,RDT1,2021-02-13,13Feb,13-02-24,17:11,3,393,,10,224,90,Silent,before,NA,
RDT1_13Feb_17_1,RDT1,2021-02-13,13Feb,13-02-24,17:11,3,394,,10,224,90,Silent,before,0,
RDT1_13Feb_17_1,RDT1,2021-02-13,13Feb,13-02-24,17:11,3,395,,10,224,90,Silent,before,0,
RDT1_13Feb_17_2,RDT1,2021-02-13,13Feb,13-02-24,17:17,2,396,,10,225,36,Human,before,NA,
RDT1_13Feb_17_2,RDT1,2021-02-13,13Feb,13-02-24,17:17,2,397,,10,225,36,Human,before,0,
RDT1_13Feb_17_3,RDT1,2021-02-13,13Feb,13-02-24,17:42,1,398,,10,226,25,Roedeer,before,0,
RDT1_13Feb_17_4,RDT1,2021-02-13,13Feb,13-02-24,17:48,1,399,,10,227,91,Silent,before,0,
RDT1_13Feb_17_5,RDT1,2021-02-13,13Feb,13-02-24,17:56,1,400,,10,228,30,Novel,before,0,
RDT1_13Feb_18_1,RDT1,2021-02-13,13Feb,13-02-24,18:02,1,401,,10,229,17,Bird,before,0,
RDT1_13Feb_18_2,RDT1,2021-02-13,13Feb,13-02-24,18:09,1,402,,10,230,92,Silent,before,0.25,
RDT1_13Feb_18_3,RDT1,2021-02-13,13Feb,13-02-24,18:17,1,403,,10,231,31,Novel,before,0.15,
RDT1_13Feb_18_4,RDT1,2021-02-13,13Feb,13-02-24,18:26,2,404,,10,232,93,Silent,before,0.2,
RDT1_13Feb_18_4,RDT1,2021-02-13,13Feb,13-02-24,18:26,2,405,,10,232,93,Silent,before,0,
RDT1_13Feb_18_5,RDT1,2021-02-13,13Feb,13-02-24,18:34,1,406,,10,233,26,Roedeer,before,0,
RDT1_13Feb_18_6,RDT1,2021-02-13,13Feb,13-02-24,18:41,3,407,,10,234,94,Silent,before,0,
RDT1_13Feb_18_6,RDT1,2021-02-13,13Feb,13-02-24,18:41,3,408,,10,234,94,Silent,before,0,
RDT1_13Feb_18_6,RDT1,2021-02-13,13Feb,13-02-24,18:41,3,409,,10,234,94,Silent,before,0.2,
RDT1_13Feb_18_7,RDT1,2021-02-13,13Feb,13-02-24,18:50,3,410,,10,235,37,Human,before,0.35,
RDT1_13Feb_18_7,RDT1,2021-02-13,13Feb,13-02-24,18:50,3,411,,10,235,37,Human,before,0.75,
RDT1_13Feb_18_7,RDT1,2021-02-13,13Feb,13-02-24,18:50,3,412,,10,235,37,Human,before,NA,
RDT1_13Feb_19_1,RDT1,2021-02-13,13Feb,13-02-24,19:23,1,413,,10,236,38,Human,before,0.454545455,
RDT1_13Feb_19_2,RDT1,2021-02-13,13Feb,13-02-24,19:29,2,414,,10,237,95,Silent,before,0,
RDT1_13Feb_19_2,RDT1,2021-02-13,13Feb,13-02-24,19:29,2,415,,10,237,95,Silent,before,0.35,
RDT1_13Feb_19_3,RDT1,2021-02-13,13Feb,13-02-24,19:35,4,416,,10,238,32,Novel,before,NA,
RDT1_13Feb_19_3,RDT1,2021-02-13,13Feb,13-02-24,19:35,4,417,,10,238,32,Novel,before,0.35,
RDT1_13Feb_19_3,RDT1,2021-02-13,13Feb,13-02-24,19:35,4,418,,10,238,32,Novel,before,NA,
RDT1_13Feb_19_3,RDT1,2021-02-13,13Feb,13-02-24,19:35,4,419,,10,238,32,Novel,before,0.4,
RDT1_13Feb_19_4,RDT1,2021-02-13,13Feb,13-02-24,19:45,1,420,,10,239,96,Silent,before,NA,
RDT1_13Feb_19_5,RDT1,2021-02-13,13Feb,13-02-24,19:54,2,421,,10,240,31,Dog,before,0,
RDT1_13Feb_19_5,RDT1,2021-02-13,13Feb,13-02-24,19:54,2,422,,10,240,31,Dog,before,0.5,
RDT1_13Feb_20_1,RDT1,2021-02-13,13Feb,13-02-24,20:10,1,423,,10,241,97,Silent,before,NA,
RDT1_13Feb_20_2,RDT1,2021-02-13,13Feb,13-02-24,20:17,2,424,,10,242,39,Human,before,0,
RDT1_13Feb_20_2,RDT1,2021-02-13,13Feb,13-02-24,20:17,2,425,,10,242,39,Human,before,0,
RDT1_13Feb_20_3,RDT1,2021-02-13,13Feb,13-02-24,20:23,1,426,,10,243,98,Silent,before,0,
RDT1_13Feb_20_4,RDT1,2021-02-13,13Feb,13-02-24,20:30,1,427,,10,244,18,Bird,before,0,
RDT1_13Feb_20_5,RDT1,2021-02-13,13Feb,13-02-24,20:37,1,428,,10,245,99,Silent,before,0.2,
RDT1_13Feb_21_2,RDT1,2021-02-13,13Feb,13-02-24,21:29,1,429,,10,246,100,Silent,before,0,
RDT1_13Feb_21_1,RDT1,2021-02-13,13Feb,13-02-24,21:33,1,430,,10,247,32,Dog,before,0,
RDT1_13Feb_21_3,RDT1,2021-02-13,13Feb,13-02-24,21:45,1,431,,10,248,27,Roedeer,before,0,
RDT1_13Feb_22_1,RDT1,2021-02-13,13Feb,13-02-24,22:13,2,432,,10,249,101,Silent,before,0,
RDT1_13Feb_22_1,RDT1,2021-02-13,13Feb,13-02-24,22:13,2,433,,10,249,101,Silent,before,0,
RDT1_13Feb_22_2,RDT1,2021-02-13,13Feb,13-02-24,22:22,1,434,,10,250,33,Novel,before,0.35,
RDT1_13Feb_22_3,RDT1,2021-02-13,13Feb,13-02-24,22:28,1,435,,10,251,102,Silent,before,0.15,
RDT1_13Feb_22_4,RDT1,2021-02-13,13Feb,13-02-24,22:39,1,436,,10,252,40,Human,before,0,
RDT1_13Feb_22_5,RDT1,2021-02-13,13Feb,13-02-24,22:51,1,437,,10,253,103,Silent,before,0.05,
RDT1_13Feb_23_1,RDT1,2021-02-13,13Feb,13-02-24,23:01,1,438,,10,254,19,Bird,before,0,
RDT1_14Feb_2_1,RDT1,2021-02-14,14Feb,14-02-24,02:35,2,439,,11,255,33,Dog,before,0,
RDT1_14Feb_2_1,RDT1,2021-02-14,14Feb,14-02-24,02:35,2,440,,11,255,33,Dog,before,0,
RDT1_14Feb_3_1,RDT1,2021-02-14,14Feb,14-02-24,03:02,1,441,,11,256,20,Bird,before,0,
RDT1_14Feb_3_2,RDT1,2021-02-14,14Feb,14-02-24,03:13,1,442,,11,257,104,Silent,before,0,
RDT1_14Feb_15_1,RDT1,2021-02-14,14Feb,14-02-24,15:19,1,443,,11,258,34,Novel,before,0,
