individual_ID,trial_day,day1_night0,event_number,activation_number,sound_stimuli,period,activity,proportionvis
L31,10,1,NA,NA,silent,after,cooperative_social_interaction,0
L31,10,1,NA,NA,novel,after,cooperative_social_interaction,0
L31,10,1,NA,NA,silent,after,cooperative_social_interaction,0
L31,10,1,NA,NA,silent,after,cooperative_social_interaction,0
L31,11,1,NA,NA,human,after,cooperative_social_interaction,0
L31,11,1,NA,NA,silent,after,cooperative_social_interaction,NA
L31,11,1,NA,NA,silent,after,cooperative_social_interaction,0
L31,11,1,NA,NA,silent,after,cooperative_social_interaction,0
L31,12,0,NA,NA,silent,after,cooperative_social_interaction,0
L31,12,0,NA,NA,silent,after,cooperative_social_interaction,0
L31,13,0,NA,NA,human,after,cooperative_social_interaction,0
L31,13,0,NA,NA,dog,after,cooperative_social_interaction,0
L31,13,0,NA,NA,silent,after,cooperative_social_interaction,0
L31,13,0,NA,NA,roedeer,after,cooperative_social_interaction,0
L31,13,1,NA,NA,dog,after,cooperative_social_interaction,NA
L31,13,1,NA,NA,silent,after,cooperative_social_interaction,0
L31,13,0,NA,NA,silent,after,cooperative_social_interaction,0
L31,13,0,NA,NA,bird,after,cooperative_social_interaction,0
L31,14,1,NA,NA,dog,after,cooperative_social_interaction,NA
L31,14,0,NA,NA,dog,after,cooperative_social_interaction,0
L31,15,0,NA,NA,human,after,cooperative_social_interaction,0
L31,15,0,NA,NA,silent,after,cooperative_social_interaction,0
L31,15,1,NA,NA,bird,after,cooperative_social_interaction,0
L31,15,0,NA,NA,silent,after,cooperative_social_interaction,0
L31,15,0,NA,NA,novel,after,cooperative_social_interaction,0
